"TIME","GEO","NACE_R2","UNIT","AGE","Value"
"2008","DE50","L","THS","Y_GE15",":"
"2008","DE50","M_N","THS","Y_GE15","29.7"
"2008","DE50","O-Q","THS","Y_GE15","73.1"
"2008","DE50","R-U","THS","Y_GE15","20.7"
"2008","DE50","NRP","THS","Y_GE15",":"
"2008","DE60","TOTAL","THS","Y_GE15","859.3"
"2008","DE60","A","THS","Y_GE15","5.3"
"2008","DE60","B-E","THS","Y_GE15","110.3"
"2008","DE60","F","THS","Y_GE15","36.6"
"2008","DE60","G-I","THS","Y_GE15","244.5"
"2008","DE60","J","THS","Y_GE15","48.0"
"2008","DE60","K","THS","Y_GE15","34.9"
"2008","DE60","L","THS","Y_GE15","7.9"
"2008","DE60","M_N","THS","Y_GE15","130.5"
"2008","DE60","O-Q","THS","Y_GE15","185.6"
"2008","DE60","R-U","THS","Y_GE15","55.8"
"2008","DE60","NRP","THS","Y_GE15",":"
"2008","DE71","TOTAL","THS","Y_GE15","1,811.2"
"2008","DE71","A","THS","Y_GE15","14.0"
"2008","DE71","B-E","THS","Y_GE15","335.1"
"2008","DE71","F","THS","Y_GE15","93.6"
"2008","DE71","G-I","THS","Y_GE15","422.0"
"2008","DE71","J","THS","Y_GE15","84.3"
"2008","DE71","K","THS","Y_GE15","125.9"
"2008","DE71","L","THS","Y_GE15","16.6"
"2008","DE71","M_N","THS","Y_GE15","227.9"
"2008","DE71","O-Q","THS","Y_GE15","397.1"
"2008","DE71","R-U","THS","Y_GE15","94.8"
"2008","DE71","NRP","THS","Y_GE15",":"
"2008","DE72","TOTAL","THS","Y_GE15","491.2"
"2008","DE72","A","THS","Y_GE15","8.8"
"2008","DE72","B-E","THS","Y_GE15","122.4"
"2008","DE72","F","THS","Y_GE15","28.6"
"2008","DE72","G-I","THS","Y_GE15","104.8"
"2008","DE72","J","THS","Y_GE15","12.6"
"2008","DE72","K","THS","Y_GE15","15.1"
"2008","DE72","L","THS","Y_GE15",":"
"2008","DE72","M_N","THS","Y_GE15","41.3"
"2008","DE72","O-Q","THS","Y_GE15","135.2"
"2008","DE72","R-U","THS","Y_GE15","20.1"
"2008","DE72","NRP","THS","Y_GE15",":"
"2008","DE73","TOTAL","THS","Y_GE15","559.5"
"2008","DE73","A","THS","Y_GE15","12.9"
"2008","DE73","B-E","THS","Y_GE15","136.3"
"2008","DE73","F","THS","Y_GE15","29.7"
"2008","DE73","G-I","THS","Y_GE15","122.8"
"2008","DE73","J","THS","Y_GE15","11.2"
"2008","DE73","K","THS","Y_GE15","13.9"
"2008","DE73","L","THS","Y_GE15",":"
"2008","DE73","M_N","THS","Y_GE15","40.0"
"2008","DE73","O-Q","THS","Y_GE15","164.7"
"2008","DE73","R-U","THS","Y_GE15","26.1"
"2008","DE73","NRP","THS","Y_GE15",":"
"2008","DE80","TOTAL","THS","Y_GE15","772.9"
"2008","DE80","A","THS","Y_GE15","26.1"
"2008","DE80","B-E","THS","Y_GE15","107.5"
"2008","DE80","F","THS","Y_GE15","77.3"
"2008","DE80","G-I","THS","Y_GE15","190.8"
"2008","DE80","J","THS","Y_GE15","12.8"
"2008","DE80","K","THS","Y_GE15","12.6"
"2008","DE80","L","THS","Y_GE15","5.3"
"2008","DE80","M_N","THS","Y_GE15","68.7"
"2008","DE80","O-Q","THS","Y_GE15","213.3"
"2008","DE80","R-U","THS","Y_GE15","58.5"
"2008","DE80","NRP","THS","Y_GE15",":"
"2008","DE91","TOTAL","THS","Y_GE15","720.3"
"2008","DE91","A","THS","Y_GE15","9.8"
"2008","DE91","B-E","THS","Y_GE15","205.9"
"2008","DE91","F","THS","Y_GE15","35.3"
"2008","DE91","G-I","THS","Y_GE15","147.8"
"2008","DE91","J","THS","Y_GE15","12.7"
"2008","DE91","K","THS","Y_GE15","22.8"
"2008","DE91","L","THS","Y_GE15",":"
"2008","DE91","M_N","THS","Y_GE15","55.6"
"2008","DE91","O-Q","THS","Y_GE15","182.4"
"2008","DE91","R-U","THS","Y_GE15","44.2"
"2008","DE91","NRP","THS","Y_GE15",":"
"2008","DE92","TOTAL","THS","Y_GE15","972.2"
"2008","DE92","A","THS","Y_GE15","17.0"
"2008","DE92","B-E","THS","Y_GE15","191.1"
"2008","DE92","F","THS","Y_GE15","52.2"
"2008","DE92","G-I","THS","Y_GE15","215.2"
"2008","DE92","J","THS","Y_GE15","25.3"
"2008","DE92","K","THS","Y_GE15","44.1"
"2008","DE92","L","THS","Y_GE15",":"
"2008","DE92","M_N","THS","Y_GE15","101.8"
"2008","DE92","O-Q","THS","Y_GE15","262.7"
"2008","DE92","R-U","THS","Y_GE15","57.9"
"2008","DE92","NRP","THS","Y_GE15",":"
"2008","DE93","TOTAL","THS","Y_GE15","775.0"
"2008","DE93","A","THS","Y_GE15","27.9"
"2008","DE93","B-E","THS","Y_GE15","141.6"
"2008","DE93","F","THS","Y_GE15","56.6"
"2008","DE93","G-I","THS","Y_GE15","201.5"
"2008","DE93","J","THS","Y_GE15","17.0"
"2008","DE93","K","THS","Y_GE15","25.0"
"2008","DE93","L","THS","Y_GE15",":"
"2008","DE93","M_N","THS","Y_GE15","70.0"
"2008","DE93","O-Q","THS","Y_GE15","187.6"
"2008","DE93","R-U","THS","Y_GE15","43.3"
"2008","DE93","NRP","THS","Y_GE15",":"
"2008","DE94","TOTAL","THS","Y_GE15","1,119.3"
"2008","DE94","A","THS","Y_GE15","33.1"
"2008","DE94","B-E","THS","Y_GE15","246.2"
"2008","DE94","F","THS","Y_GE15","83.4"
"2008","DE94","G-I","THS","Y_GE15","278.0"
"2008","DE94","J","THS","Y_GE15","15.4"
"2008","DE94","K","THS","Y_GE15","28.0"
"2008","DE94","L","THS","Y_GE15","5.3"
"2008","DE94","M_N","THS","Y_GE15","82.3"
"2008","DE94","O-Q","THS","Y_GE15","279.4"
"2008","DE94","R-U","THS","Y_GE15","68.3"
"2008","DE94","NRP","THS","Y_GE15",":"
"2008","DEA1","TOTAL","THS","Y_GE15","2,319.8"
"2008","DEA1","A","THS","Y_GE15","20.9"
"2008","DEA1","B-E","THS","Y_GE15","507.9"
"2008","DEA1","F","THS","Y_GE15","135.9"
"2008","DEA1","G-I","THS","Y_GE15","546.0"
"2008","DEA1","J","THS","Y_GE15","73.3"
"2008","DEA1","K","THS","Y_GE15","87.8"
"2008","DEA1","L","THS","Y_GE15","15.0"
"2008","DEA1","M_N","THS","Y_GE15","256.9"
"2008","DEA1","O-Q","THS","Y_GE15","548.5"
"2008","DEA1","R-U","THS","Y_GE15","127.5"
"2008","DEA1","NRP","THS","Y_GE15",":"
"2008","DEA2","TOTAL","THS","Y_GE15","1,994.8"
"2008","DEA2","A","THS","Y_GE15","12.2"
"2008","DEA2","B-E","THS","Y_GE15","395.5"
"2008","DEA2","F","THS","Y_GE15","107.6"
"2008","DEA2","G-I","THS","Y_GE15","433.2"
"2008","DEA2","J","THS","Y_GE15","81.3"
"2008","DEA2","K","THS","Y_GE15","87.2"
"2008","DEA2","L","THS","Y_GE15","10.8"
"2008","DEA2","M_N","THS","Y_GE15","223.5"
"2008","DEA2","O-Q","THS","Y_GE15","520.5"
"2008","DEA2","R-U","THS","Y_GE15","123.0"
"2008","DEA2","NRP","THS","Y_GE15",":"
"2008","DEA3","TOTAL","THS","Y_GE15","1,178.3"
"2008","DEA3","A","THS","Y_GE15","19.2"
"2008","DEA3","B-E","THS","Y_GE15","283.8"
"2008","DEA3","F","THS","Y_GE15","75.9"
"2008","DEA3","G-I","THS","Y_GE15","262.1"
"2008","DEA3","J","THS","Y_GE15","27.9"
"2008","DEA3","K","THS","Y_GE15","33.6"
"2008","DEA3","L","THS","Y_GE15",":"
"2008","DEA3","M_N","THS","Y_GE15","104.8"
"2008","DEA3","O-Q","THS","Y_GE15","301.5"
"2008","DEA3","R-U","THS","Y_GE15","64.6"
"2008","DEA3","NRP","THS","Y_GE15",":"
"2008","DEA4","TOTAL","THS","Y_GE15","936.7"
"2008","DEA4","A","THS","Y_GE15","13.1"
"2008","DEA4","B-E","THS","Y_GE15","268.8"
"2008","DEA4","F","THS","Y_GE15","57.8"
"2008","DEA4","G-I","THS","Y_GE15","200.2"
"2008","DEA4","J","THS","Y_GE15","22.2"
"2008","DEA4","K","THS","Y_GE15","22.6"
"2008","DEA4","L","THS","Y_GE15",":"
"2008","DEA4","M_N","THS","Y_GE15","76.4"
"2008","DEA4","O-Q","THS","Y_GE15","228.8"
"2008","DEA4","R-U","THS","Y_GE15","44.6"
"2008","DEA4","NRP","THS","Y_GE15",":"
"2008","DEA5","TOTAL","THS","Y_GE15","1,629.0"
"2008","DEA5","A","THS","Y_GE15","12.2"
"2008","DEA5","B-E","THS","Y_GE15","447.0"
"2008","DEA5","F","THS","Y_GE15","96.9"
"2008","DEA5","G-I","THS","Y_GE15","353.7"
"2008","DEA5","J","THS","Y_GE15","36.8"
"2008","DEA5","K","THS","Y_GE15","51.1"
"2008","DEA5","L","THS","Y_GE15","7.2"
"2008","DEA5","M_N","THS","Y_GE15","139.2"
"2008","DEA5","O-Q","THS","Y_GE15","398.6"
"2008","DEA5","R-U","THS","Y_GE15","86.2"
"2008","DEA5","NRP","THS","Y_GE15",":"
"2008","DEB1","TOTAL","THS","Y_GE15","700.1"
"2008","DEB1","A","THS","Y_GE15","12.9"
"2008","DEB1","B-E","THS","Y_GE15","154.5"
"2008","DEB1","F","THS","Y_GE15","51.1"
"2008","DEB1","G-I","THS","Y_GE15","162.6"
"2008","DEB1","J","THS","Y_GE15","20.3"
"2008","DEB1","K","THS","Y_GE15","24.0"
"2008","DEB1","L","THS","Y_GE15",":"
"2008","DEB1","M_N","THS","Y_GE15","48.0"
"2008","DEB1","O-Q","THS","Y_GE15","188.2"
"2008","DEB1","R-U","THS","Y_GE15","35.9"
"2008","DEB1","NRP","THS","Y_GE15",":"
"2008","DEB2","TOTAL","THS","Y_GE15","256.6"
"2008","DEB2","A","THS","Y_GE15","8.8"
"2008","DEB2","B-E","THS","Y_GE15","50.9"
"2008","DEB2","F","THS","Y_GE15","22.3"
"2008","DEB2","G-I","THS","Y_GE15","59.9"
"2008","DEB2","J","THS","Y_GE15",":"
"2008","DEB2","K","THS","Y_GE15","9.6"
"2008","DEB2","L","THS","Y_GE15",":"
"2008","DEB2","M_N","THS","Y_GE15","16.7"
"2008","DEB2","O-Q","THS","Y_GE15","68.1"
"2008","DEB2","R-U","THS","Y_GE15","14.8"
"2008","DEB2","NRP","THS","Y_GE15",":"
"2008","DEB3","TOTAL","THS","Y_GE15","959.4"
"2008","DEB3","A","THS","Y_GE15","20.5"
"2008","DEB3","B-E","THS","Y_GE15","226.1"
"2008","DEB3","F","THS","Y_GE15","57.3"
"2008","DEB3","G-I","THS","Y_GE15","208.3"
"2008","DEB3","J","THS","Y_GE15","34.4"
"2008","DEB3","K","THS","Y_GE15","32.7"
"2008","DEB3","L","THS","Y_GE15",":"
"2008","DEB3","M_N","THS","Y_GE15","80.2"
"2008","DEB3","O-Q","THS","Y_GE15","241.8"
"2008","DEB3","R-U","THS","Y_GE15","54.1"
"2008","DEB3","NRP","THS","Y_GE15",":"
"2008","DEC0","TOTAL","THS","Y_GE15","454.1"
"2008","DEC0","A","THS","Y_GE15",":"
"2008","DEC0","B-E","THS","Y_GE15","99.2"
"2008","DEC0","F","THS","Y_GE15","27.2"
"2008","DEC0","G-I","THS","Y_GE15","103.7"
"2008","DEC0","J","THS","Y_GE15","11.6"
"2008","DEC0","K","THS","Y_GE15","18.0"
"2008","DEC0","L","THS","Y_GE15",":"
"2008","DEC0","M_N","THS","Y_GE15","33.6"
"2008","DEC0","O-Q","THS","Y_GE15","121.8"
"2008","DEC0","R-U","THS","Y_GE15","35.7"
"2008","DEC0","NRP","THS","Y_GE15",":"
"2008","DED2","TOTAL","THS","Y_GE15","748.8"
"2008","DED2","A","THS","Y_GE15","13.2"
"2008","DED2","B-E","THS","Y_GE15","161.8"
"2008","DED2","F","THS","Y_GE15","66.6"
"2008","DED2","G-I","THS","Y_GE15","155.4"
"2008","DED2","J","THS","Y_GE15","18.0"
"2008","DED2","K","THS","Y_GE15","15.0"
"2008","DED2","L","THS","Y_GE15","7.1"
"2008","DED2","M_N","THS","Y_GE15","74.8"
"2008","DED2","O-Q","THS","Y_GE15","200.8"
"2008","DED2","R-U","THS","Y_GE15","35.9"
"2008","DED2","NRP","THS","Y_GE15",":"
"2008","DED4","TOTAL","THS","Y_GE15","710.1"
"2008","DED4","A","THS","Y_GE15","12.9"
"2008","DED4","B-E","THS","Y_GE15","186.7"
"2008","DED4","F","THS","Y_GE15","72.6"
"2008","DED4","G-I","THS","Y_GE15","143.0"
"2008","DED4","J","THS","Y_GE15","15.2"
"2008","DED4","K","THS","Y_GE15","16.4"
"2008","DED4","L","THS","Y_GE15",":"
"2008","DED4","M_N","THS","Y_GE15","50.7"
"2008","DED4","O-Q","THS","Y_GE15","177.6"
"2008","DED4","R-U","THS","Y_GE15","31.2"
"2008","DED4","NRP","THS","Y_GE15",":"
"2008","DED5","TOTAL","THS","Y_GE15","467.6"
"2008","DED5","A","THS","Y_GE15","10.3"
"2008","DED5","B-E","THS","Y_GE15","70.1"
"2008","DED5","F","THS","Y_GE15","45.3"
"2008","DED5","G-I","THS","Y_GE15","109.9"
"2008","DED5","J","THS","Y_GE15","18.6"
"2008","DED5","K","THS","Y_GE15","12.0"
"2008","DED5","L","THS","Y_GE15",":"
"2008","DED5","M_N","THS","Y_GE15","51.6"
"2008","DED5","O-Q","THS","Y_GE15","124.5"
"2008","DED5","R-U","THS","Y_GE15","22.2"
"2008","DED5","NRP","THS","Y_GE15",":"
"2008","DEE0","TOTAL","THS","Y_GE15","1,080.0"
"2008","DEE0","A","THS","Y_GE15","26.6"
"2008","DEE0","B-E","THS","Y_GE15","207.5"
"2008","DEE0","F","THS","Y_GE15","108.4"
"2008","DEE0","G-I","THS","Y_GE15","248.8"
"2008","DEE0","J","THS","Y_GE15","13.2"
"2008","DEE0","K","THS","Y_GE15","22.0"
"2008","DEE0","L","THS","Y_GE15","5.9"
"2008","DEE0","M_N","THS","Y_GE15","95.1"
"2008","DEE0","O-Q","THS","Y_GE15","272.4"
"2008","DEE0","R-U","THS","Y_GE15","80.1"
"2008","DEE0","NRP","THS","Y_GE15",":"
"2008","DEF0","TOTAL","THS","Y_GE15","1,326.3"
"2008","DEF0","A","THS","Y_GE15","32.1"
"2008","DEF0","B-E","THS","Y_GE15","205.2"
"2008","DEF0","F","THS","Y_GE15","85.8"
"2008","DEF0","G-I","THS","Y_GE15","329.8"
"2008","DEF0","J","THS","Y_GE15","41.0"
"2008","DEF0","K","THS","Y_GE15","47.2"
"2008","DEF0","L","THS","Y_GE15","10.6"
"2008","DEF0","M_N","THS","Y_GE15","134.4"
"2008","DEF0","O-Q","THS","Y_GE15","367.0"
"2008","DEF0","R-U","THS","Y_GE15","73.3"
"2008","DEF0","NRP","THS","Y_GE15",":"
"2008","DEG0","TOTAL","THS","Y_GE15","1,082.9"
"2008","DEG0","A","THS","Y_GE15","24.8"
"2008","DEG0","B-E","THS","Y_GE15","254.7"
"2008","DEG0","F","THS","Y_GE15","109.9"
"2008","DEG0","G-I","THS","Y_GE15","227.4"
"2008","DEG0","J","THS","Y_GE15","21.0"
"2008","DEG0","K","THS","Y_GE15","23.6"
"2008","DEG0","L","THS","Y_GE15","6.1"
"2008","DEG0","M_N","THS","Y_GE15","87.1"
"2008","DEG0","O-Q","THS","Y_GE15","270.8"
"2008","DEG0","R-U","THS","Y_GE15","57.6"
"2008","DEG0","NRP","THS","Y_GE15",":"
"2008","EE00","TOTAL","THS","Y_GE15","656.0"
"2008","EE00","A","THS","Y_GE15","25.5"
"2008","EE00","B-E","THS","Y_GE15","150.3"
"2008","EE00","F","THS","Y_GE15","80.6"
"2008","EE00","G-I","THS","Y_GE15","166.4"
"2008","EE00","J","THS","Y_GE15","15.6"
"2008","EE00","K","THS","Y_GE15","10.5"
"2008","EE00","L","THS","Y_GE15","10.3"
"2008","EE00","M_N","THS","Y_GE15","38.2"
"2008","EE00","O-Q","THS","Y_GE15","128.7"
"2008","EE00","R-U","THS","Y_GE15","28.6"
"2008","EE00","NRP","THS","Y_GE15",":"
"2008","IE01","TOTAL","THS","Y_GE15","542.9"
"2008","IE01","A","THS","Y_GE15","46.3"
"2008","IE01","B-E","THS","Y_GE15","78.0"
"2008","IE01","F","THS","Y_GE15","69.9"
"2008","IE01","G-I","THS","Y_GE15","134.3"
"2008","IE01","J","THS","Y_GE15","11.2"
"2008","IE01","K","THS","Y_GE15","15.1"
"2008","IE01","L","THS","Y_GE15","2.1"
"2008","IE01","M_N","THS","Y_GE15","37.2"
"2008","IE01","O-Q","THS","Y_GE15","124.2"
"2008","IE01","R-U","THS","Y_GE15","23.2"
"2008","IE01","NRP","THS","Y_GE15",":"
"2008","IE02","TOTAL","THS","Y_GE15","1,585.5"
"2008","IE02","A","THS","Y_GE15","69.0"
"2008","IE02","B-E","THS","Y_GE15","210.0"
"2008","IE02","F","THS","Y_GE15","169.4"
"2008","IE02","G-I","THS","Y_GE15","399.3"
"2008","IE02","J","THS","Y_GE15","60.2"
"2008","IE02","K","THS","Y_GE15","80.9"
"2008","IE02","L","THS","Y_GE15","8.8"
"2008","IE02","M_N","THS","Y_GE15","153.5"
"2008","IE02","O-Q","THS","Y_GE15","350.6"
"2008","IE02","R-U","THS","Y_GE15","77.5"
"2008","IE02","NRP","THS","Y_GE15","6.1"
"2008","EL51","TOTAL","THS","Y_GE15","235.1"
"2008","EL51","A","THS","Y_GE15","57.8"
"2008","EL51","B-E","THS","Y_GE15","30.7"
"2008","EL51","F","THS","Y_GE15","18.0"
"2008","EL51","G-I","THS","Y_GE15","54.0"
"2008","EL51","J","THS","Y_GE15",":"
"2008","EL51","K","THS","Y_GE15","3.4"
"2008","EL51","L","THS","Y_GE15",":"
"2008","EL51","M_N","THS","Y_GE15","11.2"
"2008","EL51","O-Q","THS","Y_GE15","51.5"
"2008","EL51","R-U","THS","Y_GE15","6.8"
"2008","EL51","NRP","THS","Y_GE15",":"
"2008","EL52","TOTAL","THS","Y_GE15","760.5"
"2008","EL52","A","THS","Y_GE15","90.5"
"2008","EL52","B-E","THS","Y_GE15","124.0"
"2008","EL52","F","THS","Y_GE15","63.2"
"2008","EL52","G-I","THS","Y_GE15","223.4"
"2008","EL52","J","THS","Y_GE15","9.8"
"2008","EL52","K","THS","Y_GE15","13.3"
"2008","EL52","L","THS","Y_GE15","1.8"
"2008","EL52","M_N","THS","Y_GE15","52.0"
"2008","EL52","O-Q","THS","Y_GE15","146.7"
"2008","EL52","R-U","THS","Y_GE15","35.7"
"2008","EL52","NRP","THS","Y_GE15",":"
"2008","EL53","TOTAL","THS","Y_GE15","104.5"
"2008","EL53","A","THS","Y_GE15","18.3"
"2008","EL53","B-E","THS","Y_GE15","21.8"
"2008","EL53","F","THS","Y_GE15","11.3"
"2008","EL53","G-I","THS","Y_GE15","23.4"
"2008","EL53","J","THS","Y_GE15",":"
"2008","EL53","K","THS","Y_GE15",":"
"2008","EL53","L","THS","Y_GE15",":"
"2008","EL53","M_N","THS","Y_GE15","2.5"
"2008","EL53","O-Q","THS","Y_GE15","22.1"
"2008","EL53","R-U","THS","Y_GE15","3.5"
"2008","EL53","NRP","THS","Y_GE15",":"
"2008","EL54","TOTAL","THS","Y_GE15","134.6"
"2008","EL54","A","THS","Y_GE15","25.2"
"2008","EL54","B-E","THS","Y_GE15","14.4"
"2008","EL54","F","THS","Y_GE15","15.3"
"2008","EL54","G-I","THS","Y_GE15","33.8"
"2008","EL54","J","THS","Y_GE15",":"
"2008","EL54","K","THS","Y_GE15","2.2"
"2008","EL54","L","THS","Y_GE15",":"
"2008","EL54","M_N","THS","Y_GE15","5.6"
"2008","EL54","O-Q","THS","Y_GE15","32.5"
"2008","EL54","R-U","THS","Y_GE15","5.1"
"2008","EL54","NRP","THS","Y_GE15",":"
"2008","EL61","TOTAL","THS","Y_GE15","304.0"
"2008","EL61","A","THS","Y_GE15","61.7"
"2008","EL61","B-E","THS","Y_GE15","40.2"
"2008","EL61","F","THS","Y_GE15","26.5"
"2008","EL61","G-I","THS","Y_GE15","76.9"
"2008","EL61","J","THS","Y_GE15",":"
"2008","EL61","K","THS","Y_GE15","4.4"
"2008","EL61","L","THS","Y_GE15",":"
"2008","EL61","M_N","THS","Y_GE15","12.9"
"2008","EL61","O-Q","THS","Y_GE15","68.8"
"2008","EL61","R-U","THS","Y_GE15","11.6"
"2008","EL61","NRP","THS","Y_GE15",":"
"2008","EL62","TOTAL","THS","Y_GE15","87.6"
"2008","EL62","A","THS","Y_GE15","14.4"
"2008","EL62","B-E","THS","Y_GE15","4.8"
"2008","EL62","F","THS","Y_GE15","8.8"
"2008","EL62","G-I","THS","Y_GE15","38.0"
"2008","EL62","J","THS","Y_GE15",":"
"2008","EL62","K","THS","Y_GE15",":"
"2008","EL62","L","THS","Y_GE15",":"
"2008","EL62","M_N","THS","Y_GE15","4.9"
"2008","EL62","O-Q","THS","Y_GE15","12.1"
"2008","EL62","R-U","THS","Y_GE15","3.8"
"2008","EL62","NRP","THS","Y_GE15",":"
"2008","EL63","TOTAL","THS","Y_GE15","264.7"
"2008","EL63","A","THS","Y_GE15","53.2"
"2008","EL63","B-E","THS","Y_GE15","24.5"
"2008","EL63","F","THS","Y_GE15","26.8"
"2008","EL63","G-I","THS","Y_GE15","74.7"
"2008","EL63","J","THS","Y_GE15","2.2"
"2008","EL63","K","THS","Y_GE15","4.2"
"2008","EL63","L","THS","Y_GE15",":"
"2008","EL63","M_N","THS","Y_GE15","13.1"
"2008","EL63","O-Q","THS","Y_GE15","56.8"
"2008","EL63","R-U","THS","Y_GE15","9.0"
"2008","EL63","NRP","THS","Y_GE15",":"
"2008","EL64","TOTAL","THS","Y_GE15","220.8"
"2008","EL64","A","THS","Y_GE15","41.9"
"2008","EL64","B-E","THS","Y_GE15","41.4"
"2008","EL64","F","THS","Y_GE15","22.4"
"2008","EL64","G-I","THS","Y_GE15","58.2"
"2008","EL64","J","THS","Y_GE15","1.9"
"2008","EL64","K","THS","Y_GE15","3.2"
"2008","EL64","L","THS","Y_GE15",":"
"2008","EL64","M_N","THS","Y_GE15","8.4"
"2008","EL64","O-Q","THS","Y_GE15","36.2"
"2008","EL64","R-U","THS","Y_GE15","7.2"
"2008","EL64","NRP","THS","Y_GE15",":"
"2008","EL65","TOTAL","THS","Y_GE15","240.4"
"2008","EL65","A","THS","Y_GE15","74.1"
"2008","EL65","B-E","THS","Y_GE15","21.9"
"2008","EL65","F","THS","Y_GE15","19.5"
"2008","EL65","G-I","THS","Y_GE15","57.3"
"2008","EL65","J","THS","Y_GE15","1.6"
"2008","EL65","K","THS","Y_GE15","2.5"
"2008","EL65","L","THS","Y_GE15",":"
"2008","EL65","M_N","THS","Y_GE15","8.8"
"2008","EL65","O-Q","THS","Y_GE15","45.6"
"2008","EL65","R-U","THS","Y_GE15","8.8"
"2008","EL65","NRP","THS","Y_GE15",":"
"2008","EL30","TOTAL","THS","Y_GE15","1,780.6"
"2008","EL30","A","THS","Y_GE15","15.7"
"2008","EL30","B-E","THS","Y_GE15","260.2"
"2008","EL30","F","THS","Y_GE15","138.0"
"2008","EL30","G-I","THS","Y_GE15","561.2"
"2008","EL30","J","THS","Y_GE15","55.7"
"2008","EL30","K","THS","Y_GE15","78.1"
"2008","EL30","L","THS","Y_GE15","4.0"
"2008","EL30","M_N","THS","Y_GE15","167.9"
"2008","EL30","O-Q","THS","Y_GE15","374.3"
"2008","EL30","R-U","THS","Y_GE15","125.4"
"2008","EL30","NRP","THS","Y_GE15",":"
"2008","EL41","TOTAL","THS","Y_GE15","70.8"
"2008","EL41","A","THS","Y_GE15","9.4"
"2008","EL41","B-E","THS","Y_GE15","6.0"
"2008","EL41","F","THS","Y_GE15","5.5"
"2008","EL41","G-I","THS","Y_GE15","21.8"
"2008","EL41","J","THS","Y_GE15",":"
"2008","EL41","K","THS","Y_GE15","1.7"
"2008","EL41","L","THS","Y_GE15",":"
"2008","EL41","M_N","THS","Y_GE15","3.0"
"2008","EL41","O-Q","THS","Y_GE15","20.5"
"2008","EL41","R-U","THS","Y_GE15","1.9"
"2008","EL41","NRP","THS","Y_GE15",":"
"2008","EL42","TOTAL","THS","Y_GE15","136.5"
"2008","EL42","A","THS","Y_GE15","8.6"
"2008","EL42","B-E","THS","Y_GE15","11.9"
"2008","EL42","F","THS","Y_GE15","14.4"
"2008","EL42","G-I","THS","Y_GE15","62.3"
"2008","EL42","J","THS","Y_GE15",":"
"2008","EL42","K","THS","Y_GE15","1.7"
"2008","EL42","L","THS","Y_GE15",":"
"2008","EL42","M_N","THS","Y_GE15","6.9"
"2008","EL42","O-Q","THS","Y_GE15","24.5"
"2008","EL42","R-U","THS","Y_GE15","5.0"
"2008","EL42","NRP","THS","Y_GE15",":"
"2008","EL43","TOTAL","THS","Y_GE15","270.4"
"2008","EL43","A","THS","Y_GE15","43.0"
"2008","EL43","B-E","THS","Y_GE15","25.3"
"2008","EL43","F","THS","Y_GE15","27.5"
"2008","EL43","G-I","THS","Y_GE15","92.4"
"2008","EL43","J","THS","Y_GE15","2.1"
"2008","EL43","K","THS","Y_GE15","5.0"
"2008","EL43","L","THS","Y_GE15",":"
"2008","EL43","M_N","THS","Y_GE15","17.7"
"2008","EL43","O-Q","THS","Y_GE15","48.0"
"2008","EL43","R-U","THS","Y_GE15","8.6"
"2008","EL43","NRP","THS","Y_GE15",":"
"2008","ES11","TOTAL","THS","Y_GE15","1,201.2"
"2008","ES11","A","THS","Y_GE15","96.5"
"2008","ES11","B-E","THS","Y_GE15","215.0"
"2008","ES11","F","THS","Y_GE15","134.2"
"2008","ES11","G-I","THS","Y_GE15","315.4"
"2008","ES11","J","THS","Y_GE15","23.2"
"2008","ES11","K","THS","Y_GE15","25.7"
"2008","ES11","L","THS","Y_GE15","4.0"
"2008","ES11","M_N","THS","Y_GE15","81.3"
"2008","ES11","O-Q","THS","Y_GE15","226.7"
"2008","ES11","R-U","THS","Y_GE15","79.1"
"2008","ES11","NRP","THS","Y_GE15",":"
"2008","ES12","TOTAL","THS","Y_GE15","456.3"
"2008","ES12","A","THS","Y_GE15","20.5"
"2008","ES12","B-E","THS","Y_GE15","71.2"
"2008","ES12","F","THS","Y_GE15","52.6"
"2008","ES12","G-I","THS","Y_GE15","130.1"
"2008","ES12","J","THS","Y_GE15","9.7"
"2008","ES12","K","THS","Y_GE15","8.2"
"2008","ES12","L","THS","Y_GE15","3.2"
"2008","ES12","M_N","THS","Y_GE15","39.5"
"2008","ES12","O-Q","THS","Y_GE15","87.7"
"2008","ES12","R-U","THS","Y_GE15","33.5"
"2008","ES12","NRP","THS","Y_GE15",":"
"2008","ES13","TOTAL","THS","Y_GE15","264.3"
"2008","ES13","A","THS","Y_GE15","10.1"
"2008","ES13","B-E","THS","Y_GE15","51.0"
"2008","ES13","F","THS","Y_GE15","34.6"
"2008","ES13","G-I","THS","Y_GE15","70.8"
"2008","ES13","J","THS","Y_GE15","3.6"
"2008","ES13","K","THS","Y_GE15","5.4"
"2008","ES13","L","THS","Y_GE15","1.2"
"2008","ES13","M_N","THS","Y_GE15","20.7"
"2008","ES13","O-Q","THS","Y_GE15","49.6"
"2008","ES13","R-U","THS","Y_GE15","17.2"
"2008","ES13","NRP","THS","Y_GE15",":"
"2008","ES21","TOTAL","THS","Y_GE15","1,010.2"
"2008","ES21","A","THS","Y_GE15","16.3"
"2008","ES21","B-E","THS","Y_GE15","240.0"
"2008","ES21","F","THS","Y_GE15","93.1"
"2008","ES21","G-I","THS","Y_GE15","243.6"
"2008","ES21","J","THS","Y_GE15","28.9"
"2008","ES21","K","THS","Y_GE15","24.3"
